transaction_id,timestamp,payment_channel,bank_name,amount,status,failure_reason,hour,day_of_month,month,day_of_week,is_failed,is_night_window,is_salary_window
TXN004938,2024-01-25 06:56:23,UPI,Axis,26789.55,Failed,insufficient_funds,6,25,1,Thursday,1,0,0
TXN004939,2024-03-18 16:34:21,UPI,Kotak,3973.05,Success,none,16,18,3,Monday,0,0,0
TXN004940,2024-01-05 09:38:36,RTGS,Axis,31580.0,Success,none,9,5,1,Friday,0,0,0
TXN004941,2024-01-30 05:49:44,UPI,Axis,41963.58,Failed,fraud_blocked,5,30,1,Tuesday,1,0,1
TXN004942,2024-03-04 06:33:57,Card,HDFC,43199.87,Success,none,6,4,3,Monday,0,0,0
TXN004943,2024-03-04 17:51:44,UPI,SBI,18677.16,Success,none,17,4,3,Monday,0,0,0
TXN004944,2024-03-09 14:47:50,Card,SBI,20271.79,Failed,network_failure,14,9,3,Saturday,1,0,0
TXN004945,2024-01-06 06:21:52,UPI,Kotak,21643.69,Success,none,6,6,1,Saturday,0,0,0
TXN004946,2024-03-03 19:41:37,RTGS,ICICI,45506.69,Failed,wrong_ifsc,19,3,3,Sunday,1,0,0
TXN004947,2024-03-29 21:17:54,Card,HDFC,14486.5,Failed,invalid_account,21,29,3,Friday,1,0,1
TXN004948,2024-03-17 12:46:55,UPI,Axis,20502.0,Failed,wrong_ifsc,12,17,3,Sunday,1,0,0
TXN004949,2024-01-08 07:39:59,UPI,Kotak,28362.85,Failed,duplicate_txn,7,8,1,Monday,1,0,0
TXN004950,2024-02-11 04:57:30,Card,HDFC,42455.35,Success,none,4,11,2,Sunday,0,0,0
TXN004951,2024-01-13 11:57:03,UPI,HDFC,13965.98,Failed,wrong_ifsc,11,13,1,Saturday,1,0,0
TXN004952,2024-01-23 12:50:56,Card,Kotak,6611.54,Success,none,12,23,1,Tuesday,0,0,0
TXN004953,2024-01-05 13:57:51,NEFT,HDFC,32785.25,Failed,outside_neft_hours,13,5,1,Friday,1,0,0
TXN004954,2024-03-14 13:07:20,UPI,SBI,5782.2,Failed,fraud_blocked,13,14,3,Thursday,1,0,0
TXN004955,2024-01-30 18:46:22,UPI,Kotak,5141.33,Failed,bank_server_timeout,18,30,1,Tuesday,1,0,1
TXN004956,2024-02-05 07:17:22,UPI,Axis,47772.31,Failed,network_failure,7,5,2,Monday,1,0,0
TXN004957,2024-01-16 08:55:16,UPI,Kotak,12782.73,Success,none,8,16,1,Tuesday,0,0,0
TXN004958,2024-02-09 23:22:41,RTGS,ICICI,6399.4,Success,none,23,9,2,Friday,0,1,0
TXN004959,2024-02-18 14:28:34,NEFT,ICICI,30509.65,Success,none,14,18,2,Sunday,0,0,0
TXN004960,2024-01-01 11:35:46,UPI,Kotak,25648.74,Success,none,11,1,1,Monday,0,0,0
TXN004961,2024-01-26 23:36:21,UPI,SBI,36511.16,Failed,wrong_ifsc,23,26,1,Friday,1,1,0
TXN004962,2024-01-25 00:45:24,NEFT,Axis,31869.2,Success,none,0,25,1,Thursday,0,1,0
TXN004963,2024-03-28 20:35:41,Card,HDFC,13908.72,Success,none,20,28,3,Thursday,0,0,1
TXN004964,2024-03-02 20:15:43,RTGS,HDFC,31129.34,Success,none,20,2,3,Saturday,0,0,0
TXN004965,2024-02-04 14:01:57,NEFT,SBI,16796.96,Success,none,14,4,2,Sunday,0,0,0
TXN004966,2024-02-07 05:57:55,Wallet,Axis,18609.22,Success,none,5,7,2,Wednesday,0,0,0
TXN004967,2024-03-23 05:47:56,UPI,Axis,38225.13,Success,none,5,23,3,Saturday,0,0,0
TXN004968,2024-01-16 07:28:54,NEFT,HDFC,43629.64,Success,none,7,16,1,Tuesday,0,0,0
TXN004969,2024-03-01 03:44:45,Wallet,Axis,15077.3,Success,none,3,1,3,Friday,0,0,0
TXN004970,2024-03-16 23:57:15,Wallet,HDFC,12535.76,Success,none,23,16,3,Saturday,0,1,0
TXN004971,2024-03-08 18:23:09,NEFT,ICICI,43920.03,Success,none,18,8,3,Friday,0,0,0
TXN004972,2024-01-27 06:59:52,Wallet,Axis,21771.68,Success,none,6,27,1,Saturday,0,0,0
TXN004973,2024-01-23 15:41:13,UPI,Kotak,29069.95,Success,none,15,23,1,Tuesday,0,0,0
TXN004974,2024-03-30 21:34:51,NEFT,Kotak,27617.07,Success,none,21,30,3,Saturday,0,0,1
TXN004975,2024-01-25 06:10:23,UPI,HDFC,43883.74,Success,none,6,25,1,Thursday,0,0,0
TXN004976,2024-02-07 16:42:18,NEFT,Kotak,7621.65,Success,none,16,7,2,Wednesday,0,0,0
TXN004977,2024-02-16 02:24:47,UPI,Axis,43184.22,Success,none,2,16,2,Friday,0,0,0
TXN004978,2024-02-10 14:49:15,Wallet,Kotak,46567.89,Success,none,14,10,2,Saturday,0,0,0
TXN004979,2024-01-21 15:10:00,Wallet,ICICI,20600.13,Success,none,15,21,1,Sunday,0,0,0
TXN004980,2024-03-13 17:29:22,NEFT,Kotak,1404.1,Success,none,17,13,3,Wednesday,0,0,0
TXN004981,2024-02-08 04:26:49,Card,HDFC,14872.15,Success,none,4,8,2,Thursday,0,0,0
TXN004982,2024-03-03 00:46:51,UPI,Kotak,37627.33,Success,none,0,3,3,Sunday,0,1,0
TXN004983,2024-03-17 10:36:24,RTGS,Axis,4899.46,Success,none,10,17,3,Sunday,0,0,0
TXN004984,2024-03-06 10:05:34,Wallet,SBI,5165.15,Success,none,10,6,3,Wednesday,0,0,0
TXN004985,2024-02-20 00:39:50,RTGS,Axis,4510.39,Success,none,0,20,2,Tuesday,0,1,0
TXN004986,2024-02-18 06:20:00,Card,Axis,6626.86,Failed,bank_server_timeout,6,18,2,Sunday,1,0,0
TXN004987,2024-03-16 05:55:01,Card,SBI,47154.94,Success,none,5,16,3,Saturday,0,0,0
TXN004988,2024-02-29 13:39:45,NEFT,Axis,47950.4,Success,none,13,29,2,Thursday,0,0,1
TXN004989,2024-01-02 20:30:13,NEFT,HDFC,19391.21,Success,none,20,2,1,Tuesday,0,0,0
TXN004990,2024-01-21 04:41:24,UPI,SBI,48954.38,Success,none,4,21,1,Sunday,0,0,0
TXN004991,2024-01-20 01:47:00,NEFT,ICICI,39171.56,Success,none,1,20,1,Saturday,0,1,0
TXN004992,2024-01-18 20:37:10,UPI,ICICI,41932.6,Success,none,20,18,1,Thursday,0,0,0
TXN004993,2024-03-21 17:10:49,RTGS,Axis,42138.15,Success,none,17,21,3,Thursday,0,0,0
TXN004994,2024-03-13 21:08:50,NEFT,HDFC,29932.61,Success,none,21,13,3,Wednesday,0,0,0
TXN004995,2024-03-13 15:05:08,Wallet,Kotak,31567.4,Success,none,15,13,3,Wednesday,0,0,0
TXN004996,2024-01-21 21:31:33,NEFT,Kotak,13187.0,Success,none,21,21,1,Sunday,0,0,0
TXN004997,2024-01-08 18:14:09,Wallet,SBI,9157.95,Success,none,18,8,1,Monday,0,0,0
TXN004998,2024-03-29 10:53:04,NEFT,ICICI,28401.13,Failed,duplicate_txn,10,29,3,Friday,1,0,1
TXN004999,2024-02-13 20:03:58,Wallet,SBI,20643.53,Success,none,20,13,2,Tuesday,0,0,0
TXN005000,2024-01-22 18:24:55,UPI,HDFC,30044.11,Failed,duplicate_txn,18,22,1,Monday,1,0,0
TXN005001,2024-01-11 10:20:39,UPI,Kotak,1474.24,Success,none,10,11,1,Thursday,0,0,0
TXN005002,2024-03-10 18:01:44,UPI,Kotak,13678.22,Success,none,18,10,3,Sunday,0,0,0
TXN005003,2024-03-14 22:14:02,Card,HDFC,11398.43,Failed,invalid_account,22,14,3,Thursday,1,1,0
TXN005004,2024-01-21 22:01:16,NEFT,Axis,41678.21,Success,none,22,21,1,Sunday,0,1,0
TXN005005,2024-01-20 21:57:38,Wallet,ICICI,26720.61,Failed,wrong_pin,21,20,1,Saturday,1,0,0
TXN005006,2024-03-21 03:36:42,NEFT,ICICI,4521.68,Failed,insufficient_funds,3,21,3,Thursday,1,0,0
TXN005007,2024-03-24 23:32:18,NEFT,Kotak,10903.86,Failed,invalid_account,23,24,3,Sunday,1,1,0
TXN005008,2024-03-29 05:26:49,NEFT,SBI,20082.79,Success,none,5,29,3,Friday,0,0,1
TXN005009,2024-02-26 03:38:03,RTGS,Kotak,33179.55,Success,none,3,26,2,Monday,0,0,0
TXN005010,2024-01-03 10:03:24,UPI,ICICI,32842.24,Success,none,10,3,1,Wednesday,0,0,0
TXN005011,2024-03-27 18:18:48,Wallet,HDFC,26528.88,Success,none,18,27,3,Wednesday,0,0,0
TXN005012,2024-02-10 12:12:51,Card,SBI,20269.5,Success,none,12,10,2,Saturday,0,0,0
TXN005013,2024-01-04 04:50:59,Card,SBI,43820.93,Success,none,4,4,1,Thursday,0,0,0
TXN005014,2024-01-24 22:15:54,UPI,SBI,47743.18,Success,none,22,24,1,Wednesday,0,1,0
TXN005015,2024-01-26 00:45:25,NEFT,ICICI,15187.93,Failed,bank_server_timeout,0,26,1,Friday,1,1,0
TXN005016,2024-01-06 19:36:32,UPI,HDFC,3826.89,Failed,account_blocked,19,6,1,Saturday,1,0,0
TXN005017,2024-02-24 21:39:01,Wallet,SBI,24334.61,Success,none,21,24,2,Saturday,0,0,0
TXN005018,2024-02-27 10:42:37,UPI,Kotak,19169.66,Failed,account_blocked,10,27,2,Tuesday,1,0,0
TXN005019,2024-01-10 14:24:42,Card,SBI,39556.71,Failed,bank_server_timeout,14,10,1,Wednesday,1,0,0
TXN005020,2024-03-16 23:48:07,Card,Kotak,34124.07,Success,none,23,16,3,Saturday,0,1,0
TXN005021,2024-03-20 07:32:46,UPI,HDFC,15242.41,Success,none,7,20,3,Wednesday,0,0,0
TXN005022,2024-03-25 05:15:44,UPI,Kotak,27826.71,Success,none,5,25,3,Monday,0,0,0
TXN005023,2024-01-29 02:11:00,UPI,HDFC,42035.1,Failed,invalid_account,2,29,1,Monday,1,0,1
TXN005024,2024-01-31 18:55:43,UPI,Axis,46700.94,Failed,outside_neft_hours,18,31,1,Wednesday,1,0,1
TXN005025,2024-01-21 16:37:16,Wallet,Axis,42471.74,Success,none,16,21,1,Sunday,0,0,0
TXN005026,2024-02-06 22:46:45,UPI,Axis,9457.36,Failed,fraud_blocked,22,6,2,Tuesday,1,1,0
TXN005027,2024-03-17 13:36:47,Wallet,SBI,45906.74,Success,none,13,17,3,Sunday,0,0,0
TXN005028,2024-02-29 16:16:33,Wallet,Axis,6193.5,Success,none,16,29,2,Thursday,0,0,1
TXN005029,2024-01-28 19:03:10,UPI,HDFC,6036.62,Failed,wrong_pin,19,28,1,Sunday,1,0,1
TXN005030,2024-01-08 09:24:27,Card,SBI,46012.05,Success,none,9,8,1,Monday,0,0,0
TXN005031,2024-01-05 23:46:07,NEFT,Axis,48294.01,Failed,insufficient_funds,23,5,1,Friday,1,1,0
TXN005032,2024-02-09 11:15:36,NEFT,ICICI,16923.04,Success,none,11,9,2,Friday,0,0,0
TXN005033,2024-01-18 00:56:43,Card,Axis,37005.72,Success,none,0,18,1,Thursday,0,1,0
TXN005034,2024-01-01 04:41:56,UPI,ICICI,14221.49,Success,none,4,1,1,Monday,0,0,0
TXN005035,2024-01-07 07:28:17,Wallet,Axis,29229.1,Success,none,7,7,1,Sunday,0,0,0
TXN005036,2024-02-29 13:44:56,UPI,Kotak,45753.58,Failed,duplicate_txn,13,29,2,Thursday,1,0,1
TXN005037,2024-02-28 16:36:29,UPI,Kotak,49100.54,Success,none,16,28,2,Wednesday,0,0,1
TXN005038,2024-01-06 15:58:31,UPI,SBI,29583.27,Success,none,15,6,1,Saturday,0,0,0
TXN005039,2024-03-11 22:06:57,UPI,Axis,17458.62,Success,none,22,11,3,Monday,0,1,0
TXN005040,2024-02-09 00:28:21,UPI,ICICI,38937.02,Failed,bank_server_timeout,0,9,2,Friday,1,1,0
TXN005041,2024-03-23 16:41:34,Wallet,Axis,31943.76,Failed,bank_server_timeout,16,23,3,Saturday,1,0,0
TXN005042,2024-02-07 20:06:17,NEFT,ICICI,20314.17,Failed,duplicate_txn,20,7,2,Wednesday,1,0,0
TXN005043,2024-03-25 20:29:07,UPI,SBI,33200.51,Failed,invalid_account,20,25,3,Monday,1,0,0
TXN005044,2024-01-11 19:11:18,Card,SBI,49342.75,Success,none,19,11,1,Thursday,0,0,0
TXN005045,2024-03-03 22:36:23,Wallet,Axis,43071.18,Failed,fraud_blocked,22,3,3,Sunday,1,1,0
TXN005046,2024-02-13 05:06:39,Card,SBI,43859.74,Failed,duplicate_txn,5,13,2,Tuesday,1,0,0
TXN005047,2024-02-09 17:27:14,NEFT,SBI,33648.56,Success,none,17,9,2,Friday,0,0,0
TXN005048,2024-03-19 01:56:16,Card,Axis,6865.22,Failed,account_blocked,1,19,3,Tuesday,1,1,0
TXN005049,2024-02-09 13:52:44,UPI,Kotak,36033.74,Failed,bank_server_timeout,13,9,2,Friday,1,0,0
TXN005050,2024-01-14 14:14:23,UPI,Kotak,7489.35,Failed,bank_server_timeout,14,14,1,Sunday,1,0,0
TXN005051,2024-01-28 13:33:17,UPI,ICICI,23605.02,Success,none,13,28,1,Sunday,0,0,1
TXN005052,2024-02-21 01:41:21,UPI,Kotak,29593.66,Failed,wrong_pin,1,21,2,Wednesday,1,1,0
TXN005053,2024-01-27 11:56:55,UPI,Kotak,13472.03,Success,none,11,27,1,Saturday,0,0,0
TXN005054,2024-01-12 05:53:05,UPI,SBI,35256.1,Success,none,5,12,1,Friday,0,0,0
TXN005055,2024-02-03 16:38:12,RTGS,ICICI,9792.57,Success,none,16,3,2,Saturday,0,0,0
TXN005056,2024-02-13 00:15:22,Wallet,HDFC,38330.56,Failed,bank_server_timeout,0,13,2,Tuesday,1,1,0
TXN005057,2024-03-30 15:59:39,Card,Axis,14534.49,Success,none,15,30,3,Saturday,0,0,1
TXN005058,2024-03-05 13:20:25,NEFT,Axis,27870.57,Failed,account_blocked,13,5,3,Tuesday,1,0,0
TXN005059,2024-02-20 21:27:11,UPI,HDFC,46339.05,Failed,insufficient_funds,21,20,2,Tuesday,1,0,0
TXN005060,2024-01-03 07:17:38,Card,SBI,31140.78,Success,none,7,3,1,Wednesday,0,0,0
TXN005061,2024-03-10 03:46:03,Wallet,HDFC,15133.99,Success,none,3,10,3,Sunday,0,0,0
TXN005062,2024-03-25 14:56:41,Card,Kotak,38071.43,Failed,invalid_account,14,25,3,Monday,1,0,0
TXN005063,2024-01-28 22:52:54,NEFT,Axis,40013.39,Failed,bank_server_timeout,22,28,1,Sunday,1,1,1
TXN005064,2024-02-23 10:59:50,UPI,SBI,32113.81,Success,none,10,23,2,Friday,0,0,0
TXN005065,2024-03-30 22:31:29,RTGS,SBI,19337.74,Success,none,22,30,3,Saturday,0,1,1
TXN005066,2024-02-18 07:46:33,Wallet,Kotak,32159.52,Success,none,7,18,2,Sunday,0,0,0
TXN005067,2024-03-06 09:48:29,Wallet,Axis,27959.73,Success,none,9,6,3,Wednesday,0,0,0
TXN005068,2024-03-05 19:42:03,UPI,HDFC,41212.98,Success,none,19,5,3,Tuesday,0,0,0
TXN005069,2024-03-28 20:34:19,Card,ICICI,46565.04,Success,none,20,28,3,Thursday,0,0,1
TXN005070,2024-03-20 19:26:37,Card,Kotak,28827.88,Success,none,19,20,3,Wednesday,0,0,0
TXN005071,2024-02-02 05:27:41,NEFT,ICICI,45756.83,Success,none,5,2,2,Friday,0,0,0
TXN005072,2024-02-27 12:17:26,NEFT,SBI,27282.09,Success,none,12,27,2,Tuesday,0,0,0
TXN005073,2024-02-25 21:58:24,Card,SBI,41722.37,Success,none,21,25,2,Sunday,0,0,0
TXN005074,2024-02-11 17:47:55,NEFT,SBI,34504.58,Success,none,17,11,2,Sunday,0,0,0
TXN005075,2024-01-15 21:02:34,NEFT,Kotak,21514.63,Success,none,21,15,1,Monday,0,0,0
TXN005076,2024-03-11 16:06:04,UPI,ICICI,21076.89,Success,none,16,11,3,Monday,0,0,0
TXN005077,2024-02-13 22:02:42,Card,ICICI,22258.2,Failed,duplicate_txn,22,13,2,Tuesday,1,1,0
TXN005078,2024-01-31 21:48:11,UPI,Axis,4752.35,Failed,fraud_blocked,21,31,1,Wednesday,1,0,1
TXN005079,2024-01-07 17:02:34,UPI,Kotak,3023.45,Success,none,17,7,1,Sunday,0,0,0
TXN005080,2024-03-02 15:41:59,UPI,ICICI,9803.12,Success,none,15,2,3,Saturday,0,0,0
TXN005081,2024-02-29 19:18:10,RTGS,Kotak,42459.09,Success,none,19,29,2,Thursday,0,0,1
TXN005082,2024-01-30 06:03:57,NEFT,Axis,42998.1,Failed,wrong_pin,6,30,1,Tuesday,1,0,1
TXN005083,2024-02-21 14:29:36,UPI,HDFC,12095.38,Failed,invalid_account,14,21,2,Wednesday,1,0,0
TXN005084,2024-01-17 21:42:11,UPI,Kotak,337.89,Failed,insufficient_funds,21,17,1,Wednesday,1,0,0
TXN005085,2024-02-14 02:45:25,Card,ICICI,5619.49,Success,none,2,14,2,Wednesday,0,0,0
TXN005086,2024-01-24 22:37:15,Wallet,Axis,30057.59,Failed,wrong_ifsc,22,24,1,Wednesday,1,1,0
TXN005087,2024-01-31 14:45:40,NEFT,Kotak,46415.51,Success,none,14,31,1,Wednesday,0,0,1
TXN005088,2024-03-21 23:35:07,NEFT,Axis,845.82,Failed,wrong_ifsc,23,21,3,Thursday,1,1,0
TXN005089,2024-02-13 21:39:07,UPI,HDFC,11159.0,Failed,wrong_ifsc,21,13,2,Tuesday,1,0,0
TXN005090,2024-03-06 14:23:37,NEFT,ICICI,9146.03,Success,none,14,6,3,Wednesday,0,0,0
TXN005091,2024-01-09 00:23:41,UPI,Kotak,46088.97,Failed,duplicate_txn,0,9,1,Tuesday,1,1,0
TXN005092,2024-01-22 23:27:23,UPI,SBI,45591.26,Failed,duplicate_txn,23,22,1,Monday,1,1,0
TXN005093,2024-02-08 02:08:54,UPI,Kotak,30044.7,Success,none,2,8,2,Thursday,0,0,0
TXN005094,2024-01-10 15:10:23,NEFT,HDFC,30051.92,Success,none,15,10,1,Wednesday,0,0,0
TXN005095,2024-01-03 13:36:58,UPI,Axis,23254.14,Success,none,13,3,1,Wednesday,0,0,0
TXN005096,2024-01-18 04:03:06,Wallet,ICICI,34256.4,Success,none,4,18,1,Thursday,0,0,0
TXN005097,2024-03-28 08:47:44,NEFT,Kotak,10574.81,Success,none,8,28,3,Thursday,0,0,1
TXN005098,2024-03-21 23:51:24,UPI,HDFC,49311.5,Success,none,23,21,3,Thursday,0,1,0
TXN005099,2024-03-13 23:10:42,UPI,HDFC,6143.39,Failed,bank_server_timeout,23,13,3,Wednesday,1,1,0
TXN005100,2024-02-18 13:20:40,UPI,Kotak,39033.73,Success,none,13,18,2,Sunday,0,0,0
TXN005101,2024-01-01 17:41:08,UPI,SBI,20957.54,Success,none,17,1,1,Monday,0,0,0
TXN005102,2024-01-05 17:35:35,UPI,HDFC,32185.05,Failed,outside_neft_hours,17,5,1,Friday,1,0,0
TXN005103,2024-01-22 21:54:09,NEFT,Axis,4329.16,Failed,wrong_pin,21,22,1,Monday,1,0,0
TXN005104,2024-03-03 17:35:11,UPI,Kotak,32436.75,Success,none,17,3,3,Sunday,0,0,0
TXN005105,2024-02-06 13:58:03,UPI,ICICI,18890.99,Success,none,13,6,2,Tuesday,0,0,0
TXN005106,2024-01-28 06:14:54,Card,SBI,25754.73,Success,none,6,28,1,Sunday,0,0,1
TXN005107,2024-02-28 05:24:25,UPI,Axis,29010.42,Success,none,5,28,2,Wednesday,0,0,1
TXN005108,2024-03-28 05:41:56,UPI,SBI,14354.17,Success,none,5,28,3,Thursday,0,0,1
TXN005109,2024-03-11 13:55:51,Card,HDFC,6922.15,Success,none,13,11,3,Monday,0,0,0
TXN005110,2024-02-07 09:16:47,RTGS,Axis,23327.11,Success,none,9,7,2,Wednesday,0,0,0
TXN005111,2024-03-15 14:27:14,UPI,ICICI,18904.54,Success,none,14,15,3,Friday,0,0,0
TXN005112,2024-01-28 22:56:54,Card,Axis,741.14,Failed,outside_neft_hours,22,28,1,Sunday,1,1,1
TXN005113,2024-01-29 17:03:01,Wallet,ICICI,9871.0,Success,none,17,29,1,Monday,0,0,1
TXN005114,2024-03-29 14:08:04,UPI,SBI,33536.99,Success,none,14,29,3,Friday,0,0,1
TXN005115,2024-02-11 13:05:54,Wallet,Axis,17065.07,Success,none,13,11,2,Sunday,0,0,0
TXN005116,2024-03-04 23:11:35,NEFT,Axis,3438.13,Failed,outside_neft_hours,23,4,3,Monday,1,1,0
TXN005117,2024-01-16 13:06:32,NEFT,ICICI,23891.83,Failed,insufficient_funds,13,16,1,Tuesday,1,0,0
TXN005118,2024-03-18 09:30:08,Card,SBI,7878.4,Success,none,9,18,3,Monday,0,0,0
TXN005119,2024-03-06 13:15:56,UPI,Axis,31340.57,Success,none,13,6,3,Wednesday,0,0,0
TXN005120,2024-02-12 21:27:58,UPI,Axis,31667.29,Failed,network_failure,21,12,2,Monday,1,0,0
TXN005121,2024-01-14 03:41:56,UPI,Axis,6242.9,Success,none,3,14,1,Sunday,0,0,0
TXN005122,2024-01-16 01:54:14,UPI,HDFC,18989.68,Failed,invalid_account,1,16,1,Tuesday,1,1,0
TXN005123,2024-03-03 19:54:08,NEFT,Axis,11111.44,Success,none,19,3,3,Sunday,0,0,0
TXN005124,2024-01-09 01:41:54,UPI,HDFC,30353.07,Failed,wrong_pin,1,9,1,Tuesday,1,1,0
TXN005125,2024-01-03 19:23:01,Wallet,HDFC,22732.44,Success,none,19,3,1,Wednesday,0,0,0
TXN005126,2024-03-29 04:33:48,UPI,Kotak,28273.51,Success,none,4,29,3,Friday,0,0,1
TXN005127,2024-03-25 19:52:19,UPI,SBI,10438.24,Success,none,19,25,3,Monday,0,0,0
TXN005128,2024-02-03 10:55:43,NEFT,Kotak,42587.69,Success,none,10,3,2,Saturday,0,0,0
TXN005129,2024-01-21 06:17:13,UPI,Axis,37772.79,Success,none,6,21,1,Sunday,0,0,0
TXN005130,2024-01-26 00:50:42,UPI,Kotak,10165.1,Success,none,0,26,1,Friday,0,1,0
TXN005131,2024-02-10 01:44:28,UPI,SBI,44130.99,Failed,network_failure,1,10,2,Saturday,1,1,0
TXN005132,2024-03-30 06:14:25,NEFT,SBI,4802.95,Success,none,6,30,3,Saturday,0,0,1
TXN005133,2024-03-05 18:55:09,Card,Axis,40211.04,Success,none,18,5,3,Tuesday,0,0,0
TXN005134,2024-02-11 13:14:34,NEFT,HDFC,21611.02,Success,none,13,11,2,Sunday,0,0,0
TXN005135,2024-03-26 03:08:55,UPI,ICICI,3274.32,Failed,bank_server_timeout,3,26,3,Tuesday,1,0,0
TXN005136,2024-01-28 03:37:53,UPI,ICICI,11108.31,Success,none,3,28,1,Sunday,0,0,1
TXN005137,2024-01-25 03:59:44,NEFT,ICICI,33664.8,Success,none,3,25,1,Thursday,0,0,0
TXN005138,2024-03-13 22:49:16,NEFT,Axis,48873.65,Failed,account_blocked,22,13,3,Wednesday,1,1,0
TXN005139,2024-02-19 15:26:13,UPI,Axis,8071.16,Success,none,15,19,2,Monday,0,0,0
TXN005140,2024-03-18 21:11:26,NEFT,ICICI,41540.0,Failed,duplicate_txn,21,18,3,Monday,1,0,0
TXN005141,2024-03-01 17:27:38,UPI,SBI,47932.84,Success,none,17,1,3,Friday,0,0,0
TXN005142,2024-02-25 02:19:49,NEFT,Axis,26738.21,Success,none,2,25,2,Sunday,0,0,0
TXN005143,2024-01-11 15:59:08,UPI,SBI,43331.76,Success,none,15,11,1,Thursday,0,0,0
TXN005144,2024-03-13 21:14:36,NEFT,Axis,35577.0,Success,none,21,13,3,Wednesday,0,0,0
TXN005145,2024-01-23 11:14:10,Card,SBI,30733.06,Success,none,11,23,1,Tuesday,0,0,0
TXN005146,2024-01-21 22:10:36,UPI,ICICI,43336.99,Failed,outside_neft_hours,22,21,1,Sunday,1,1,0
TXN005147,2024-01-11 16:53:39,UPI,ICICI,45061.61,Failed,network_failure,16,11,1,Thursday,1,0,0
TXN005148,2024-01-29 10:03:27,Card,Axis,27550.18,Success,none,10,29,1,Monday,0,0,1
TXN005149,2024-03-23 23:21:57,RTGS,SBI,14415.04,Success,none,23,23,3,Saturday,0,1,0
TXN005150,2024-02-17 20:10:58,Card,Axis,42912.68,Failed,insufficient_funds,20,17,2,Saturday,1,0,0
TXN005151,2024-03-24 21:18:36,NEFT,SBI,23001.88,Success,none,21,24,3,Sunday,0,0,0
TXN005152,2024-03-04 01:58:50,RTGS,HDFC,4771.0,Success,none,1,4,3,Monday,0,1,0
TXN005153,2024-03-07 01:59:34,Card,HDFC,38731.15,Failed,bank_server_timeout,1,7,3,Thursday,1,1,0
TXN005154,2024-03-08 07:46:30,UPI,Kotak,34965.97,Success,none,7,8,3,Friday,0,0,0
TXN005155,2024-01-07 05:12:13,Card,Axis,24463.06,Success,none,5,7,1,Sunday,0,0,0
TXN005156,2024-02-13 05:32:50,UPI,HDFC,20409.11,Failed,bank_server_timeout,5,13,2,Tuesday,1,0,0
TXN005157,2024-03-23 09:37:11,Card,Kotak,21374.29,Failed,insufficient_funds,9,23,3,Saturday,1,0,0
TXN005158,2024-01-14 10:18:17,Card,HDFC,1450.62,Success,none,10,14,1,Sunday,0,0,0
TXN005159,2024-01-05 18:12:08,Card,Kotak,14679.68,Success,none,18,5,1,Friday,0,0,0
TXN005160,2024-01-13 06:46:00,NEFT,ICICI,38684.42,Success,none,6,13,1,Saturday,0,0,0
TXN005161,2024-01-20 18:16:59,UPI,HDFC,21200.69,Success,none,18,20,1,Saturday,0,0,0
TXN005162,2024-02-25 22:46:35,NEFT,Kotak,8402.64,Success,none,22,25,2,Sunday,0,1,0
TXN005163,2024-02-22 10:53:27,RTGS,Axis,36216.7,Success,none,10,22,2,Thursday,0,0,0
TXN005164,2024-03-08 16:51:15,UPI,SBI,42605.88,Success,none,16,8,3,Friday,0,0,0
TXN005165,2024-01-25 13:59:10,RTGS,ICICI,44543.56,Success,none,13,25,1,Thursday,0,0,0
TXN005166,2024-02-28 04:41:21,UPI,Kotak,49270.05,Success,none,4,28,2,Wednesday,0,0,1
TXN005167,2024-01-28 04:17:17,NEFT,SBI,5774.86,Failed,invalid_account,4,28,1,Sunday,1,0,1
TXN005168,2024-03-01 08:30:24,NEFT,SBI,45414.03,Success,none,8,1,3,Friday,0,0,0
TXN005169,2024-02-06 07:57:00,UPI,SBI,3964.52,Success,none,7,6,2,Tuesday,0,0,0
TXN005170,2024-01-29 07:52:53,NEFT,Axis,17314.53,Success,none,7,29,1,Monday,0,0,1
TXN005171,2024-03-10 10:59:29,RTGS,SBI,27090.58,Failed,fraud_blocked,10,10,3,Sunday,1,0,0
TXN005172,2024-03-12 05:45:27,NEFT,SBI,14363.48,Success,none,5,12,3,Tuesday,0,0,0
TXN005173,2024-01-06 22:43:31,UPI,ICICI,12175.32,Failed,duplicate_txn,22,6,1,Saturday,1,1,0
TXN005174,2024-03-27 18:17:48,NEFT,SBI,34386.47,Success,none,18,27,3,Wednesday,0,0,0
TXN005175,2024-01-19 12:54:15,NEFT,SBI,13794.58,Success,none,12,19,1,Friday,0,0,0
TXN005176,2024-02-16 08:13:01,UPI,ICICI,17677.95,Failed,wrong_pin,8,16,2,Friday,1,0,0
TXN005177,2024-03-01 15:06:35,RTGS,SBI,46116.5,Success,none,15,1,3,Friday,0,0,0
TXN005178,2024-01-31 20:26:13,NEFT,Axis,5588.49,Success,none,20,31,1,Wednesday,0,0,1
TXN005179,2024-02-13 18:26:49,NEFT,SBI,4651.4,Success,none,18,13,2,Tuesday,0,0,0
TXN005180,2024-01-04 14:41:11,UPI,Axis,39536.46,Success,none,14,4,1,Thursday,0,0,0
TXN005181,2024-02-09 07:14:55,Card,Kotak,34726.35,Success,none,7,9,2,Friday,0,0,0
